iter	10	1.731184795498848	0.20000000000000007	1.641503594815731	0.2625000000000001	
iter	20	1.4974946826696396	0.3562499999999999	1.6356858015060425	0.2562500000000001	
iter	30	1.6438863929361105	0.28750000000000003	1.6157581210136414	0.26875	
iter	40	1.4627998732030392	0.37500000000000006	1.6258314214646816	0.28125	
iter	50	1.5896868407726288	0.25000000000000006	1.548105251044035	0.29375000000000007	
iter	60	1.6411271058022976	0.20625000000000007	1.5327841863036156	0.31875000000000003	
iter	70	1.6426662504673004	0.26250000000000007	1.5808952078223228	0.3375	
iter	80	1.5434605553746223	0.3125	1.5492944940924644	0.3000000000000001	
iter	90	1.5647972151637077	0.26875000000000004	1.6465985104441643	0.26875000000000004	
iter	100	1.494950756430626	0.39375000000000004	1.5069249756634235	0.30000000000000004	
iter	110	1.538097482174635	0.31875	1.4660047329962254	0.35000000000000003	
iter	120	1.4868009649217129	0.31875000000000003	1.5496453307569027	0.325	
iter	130	1.4761215671896935	0.35	1.4662814382463694	0.39375	
iter	140	1.521582219749689	0.3000000000000001	1.4561868160963058	0.3687500000000001	
iter	150	1.4370217360556126	0.41875000000000007	1.5115158446133137	0.35000000000000014	
iter	160	1.4867821335792542	0.33749999999999997	1.5733718909323215	0.30000000000000004	
iter	170	1.4749456122517586	0.34375	1.5391322076320648	0.2562500000000001	
iter	180	1.470050860196352	0.3375	1.4210531022399664	0.41875	
iter	190	1.5492667183279991	0.23750000000000007	1.4956794399768114	0.33749999999999997	
iter	200	1.549249317497015	0.30624999999999997	1.4944874066859484	0.35625	
iter	210	1.4926020130515099	0.33125000000000004	1.5079667381942272	0.32499999999999984	
iter	220	1.4626128003001213	0.3625	1.4326746761798859	0.42499999999999993	
iter	230	1.455091830343008	0.35	1.5471067689359188	0.3312500000000001	
iter	240	1.5243653282523155	0.36249999999999993	1.5859293546527624	0.31249999999999994	
iter	250	1.4229427743703127	0.39375	1.464864045381546	0.40625	
iter	260	1.4640790484845638	0.3374999999999999	1.466468121856451	0.37499999999999983	
iter	270	1.4489925168454647	0.36250000000000004	1.5291304290294647	0.35625000000000007	
iter	280	1.4483936000615358	0.36874999999999997	1.4736418928951025	0.4062500000000001	
iter	290	1.5439988635480404	0.3375000000000001	1.5128958858549595	0.3812499999999999	
iter	300	1.4314554408192635	0.41250000000000003	1.4295168910175562	0.4124999999999999	
iter	310	1.511140938848257	0.36875	1.452376777306199	0.33749999999999997	
iter	320	1.4545183181762695	0.33749999999999997	1.3881477490067482	0.38750000000000007	
iter	330	1.4276855662465096	0.37500000000000006	1.4113309066742659	0.4374999999999999	
iter	340	1.3903057649731636	0.4312500000000001	1.4750280901789665	0.38125000000000003	
iter	350	1.383589094504714	0.43749999999999994	1.4696736931800842	0.35000000000000003	
iter	360	1.4060797318816185	0.39999999999999997	1.4977849815040827	0.34999999999999987	
iter	370	1.4524838104844093	0.3187500000000001	1.4566346630454063	0.3875	
iter	380	1.4365920312702656	0.38125000000000003	1.4080381821841002	0.41250000000000003	
iter	390	1.455269107595086	0.36249999999999993	1.467466864734888	0.35624999999999996	
iter	400	1.5093576833605766	0.33125000000000016	1.4430770576000214	0.375	
iter	410	1.4138792883604765	0.41875	1.462952796369791	0.38125000000000003	
iter	420	1.4581746459007263	0.3375	1.4943130072206259	0.39375	
iter	430	1.4341355245560408	0.40625	1.459232334047556	0.38749999999999996	
iter	440	1.3291765078902245	0.4312500000000001	1.4858237337321043	0.36249999999999993	
iter	450	1.470336552709341	0.3750000000000001	1.5191176179796457	0.34375000000000006	
iter	460	1.4394715167582035	0.40625000000000006	1.4230996631085873	0.4124999999999999	
iter	470	1.454943485558033	0.4	1.3034353274852037	0.425	
iter	480	1.4368716292083263	0.41874999999999996	1.3978642020374537	0.43124999999999997	
iter	490	1.4142848625779152	0.40625000000000006	1.443319434300065	0.38749999999999996	
iter	500	1.3659703712910414	0.4437500000000001	1.3191679753363132	0.48124999999999996	
iter	510	1.3644107673317194	0.4312500000000001	1.5258290022611618	0.35625	
iter	520	1.3380610812455416	0.43750000000000006	1.521848600357771	0.33749999999999997	
iter	530	1.3486652057617903	0.46875000000000006	1.4774255901575089	0.375	
iter	540	1.4248316697776318	0.39999999999999997	1.4284497760236263	0.39375000000000004	
iter	550	1.3699139785021544	0.375	1.5323382150381804	0.37500000000000006	
iter	560	1.436913998797536	0.36250000000000004	1.486520091071725	0.38125000000000003	
iter	570	1.2922532185912132	0.46249999999999997	1.4709859993308783	0.40624999999999994	
iter	580	1.4306075237691402	0.3875000000000001	1.4273076634854078	0.4000000000000001	
iter	590	1.4682956039905548	0.3375	1.638544151559472	0.31875000000000003	
iter	600	1.3550099544227123	0.41875	1.4449240434914827	0.36875	
iter	610	1.3166382033377886	0.45	1.4990765545517206	0.42500000000000004	
iter	620	1.333498451858759	0.43750000000000006	1.5151979848742485	0.31250000000000006	
iter	630	1.35572012886405	0.44999999999999996	1.4321992099285126	0.39375	
iter	640	1.295016586780548	0.4687499999999999	1.4449692126363516	0.35624999999999996	
iter	650	1.3193173371255398	0.40625	1.2956828195601702	0.48125	
iter	660	1.3572711516171694	0.45	1.5179304741322994	0.35624999999999996	
iter	670	1.3718971889466047	0.44375000000000003	1.3144724443554878	0.425	
iter	680	1.2933513261377811	0.46875000000000006	1.4558677598834038	0.40625	
iter	690	1.3620816562324762	0.45625000000000004	1.3696663528680801	0.42500000000000004	
iter	700	1.5224227141588926	0.36874999999999997	1.4033680576831102	0.41875	
iter	710	1.3124588821083307	0.4625	1.4866132400929928	0.41250000000000003	
iter	720	1.465073350816965	0.4000000000000001	1.4172077886760235	0.39374999999999993	
iter	730	1.4904913492500782	0.32499999999999996	1.3564037028700113	0.4375	
iter	740	1.433496631681919	0.39999999999999997	1.4052662830799818	0.40625	
iter	750	1.4226401690393686	0.39374999999999993	1.3693723659962416	0.475	
iter	760	1.3202361892908812	0.475	1.42454700358212	0.41875000000000007	
iter	770	1.3896463885903358	0.43750000000000006	1.4572648275643587	0.375	
iter	780	1.338516715914011	0.475	1.4880024287849665	0.35625000000000007	
iter	790	1.3521253261715174	0.4	1.4161969982087612	0.39999999999999997	
iter	800	1.388691371306777	0.40625000000000006	1.3660165313631296	0.4124999999999999	
iter	810	1.325745029374957	0.42500000000000004	1.3956226147711277	0.3875	
iter	820	1.318585654720664	0.4624999999999999	1.3922079037874937	0.4187499999999999	
iter	830	1.403423910960555	0.39375000000000004	1.3780905064195395	0.4125	
iter	840	1.4004321955144405	0.4312499999999999	1.412078408524394	0.39375000000000004	
iter	850	1.4453055802732706	0.36874999999999997	1.384478259831667	0.41875	
